262.8304381504042,263.99207683640407,261.81097367909786,262.374642983497,256.48056953276244,265.50134633157,270.72615881028287,265.7884035717255
436.32481706522503,436.53194717044005,446.7968647829045,435.32435106390017,434.92469418098074,437.8447419124782,443.0432949948596,445.4626805608484
704.3997287883425,704.4538280979499,705.4314077966574,699.7216566803882,701.891703466011,702.3775037501928,702.4105291821326,693.6662390851843
878.3493010133359,876.737978791697,897.8092687205283,872.9516580836779,872.1937042516843,881.6497294833279,880.1007918955306,875.6190121373913
